0列,1列,2列,3列,4列,5列,6列,7列,8列,9列,10列,11列,12列,13列,14列,15列,16列,17列,18列,19列,20列,21列,22列,23列,24列,25列,26列,27列,28列,29列,30列,31列,32列,33列,34列,35列,36列,37列,38列,39列,40列,41列,42列,43列,44列,45列,46列,47列,48列,49列,50列,51列,52列,53列
-0.189994812,-0.399997711,-0.540000916,-0.396404266,-0.21937561,-0.069999695,-0.169998169,0.109999657,0.277021408,0.530002594,0.519996643,-0.066665649,0.509998322,-0.029999733,0.299999237,0.300001144,0.397541046,-0.510002136,0.059999466,0.519996643,0.709999084,-0.310001373,-0.270000458,0.13999939,-0.023334503,0.587295532,0.630001068,0.395000458,-0.020000458,0,0.789997101,-1.400024414,1.170001984,-0.120002747,1.88999939,-0.097143173,-0.009998322,0.090000153,-0.319999695,0.395256042,0.450004578,-0.180000305,0.810001373,0.020000458,-0.229999542,-0.129999161,0.270000458,0.080001831,0.517734528,0.739997864,0.040000916,0.490001678,0.060001373,1.099998474
0.194999695,0.659999847,0.480003357,0.083854675,0.356491089,0.350000381,0.919998169,0.049999237,0.236148834,-0.759998322,0.800003052,0.13999939,0.38999939,0.090000153,0.469999313,-0.309999466,0.225875854,0.299995422,0.23500061,-0.470001221,0.130001068,-0.200000763,-0.079999924,-0.220001221,0.013332367,0.153816223,-0.040000916,-0.125,-0.080001831,0.100000381,0.229999542,44.40002441,0.25,-0.190002441,1.979995728,0.658571243,-0.560001373,0.099998474,-0.090000153,0.105400085,0.790000916,0.36000061,-0.409999847,0.759998322,-0.060001373,-0.289999008,0.300003052,0.240001678,0.11505127,-0.669998169,0.189998627,0.380001068,0.379999161,-0.049999237
0.699996948,0.590000153,0.619998932,0.09147644,0.054843903,0.280000687,-0.200004578,0.023333549,0.154405594,-0.720001221,0.650001526,0.353336334,1.239997864,0.119999886,0.150001526,-0.540000916,0.243946075,0.129997253,0.004999161,-0.069999695,0.520000458,-0.419998169,0.329999924,-0.550003052,0.096666336,0.433483124,0.120002747,-0.084999084,0.290000916,0.165000916,-0.029998779,-3.400024414,-0.159999847,0.039997101,0.520004272,0.008570671,0.380001068,0.420000076,-0.020000458,1.133068085,0.319999695,0.509998322,0,0.950000763,-0.060001373,0.149999619,0.009998322,0.430000305,0.172580719,-0.489997864,-0.255001068,0.279998779,-0.340000153,0.460002899
-0.76499939,-0.86000061,-0.11000061,-0.442142487,-0.310787201,-0.11000061,-0.25,0.149999619,-0.036330223,-0.430000305,-1,-0.293334961,-1,-0.299999237,-0.219999313,-1.050001144,-1.328144073,-0.559997559,0.079999924,-0.5,-0.459999084,0.150001526,-0.149999619,-0.38999939,-0.126667023,-0.130508423,-0.569999695,-0.200000763,-0.450000763,-0.260000229,-0.299999237,-14.80004883,-0.030002594,-0.420001984,0.850006104,-0.097143173,-0.079998016,-0.069999695,-0.430000305,0.579711914,0.160003662,-0.509998322,0.149997711,-0.150001526,0.200000763,-0.190000534,-0.049999237,0.129997253,-0.028762817,-0.779998779,0.115001678,-0.279998779,-0.11000061,0.979999542
0.974998474,1.460002899,0.470001221,0.274436951,1.087753296,0.159999847,0.169998169,0.029999733,0.295186043,-0.069999695,-0.190002441,0.333332062,0.130001068,-0.010000229,-0.190000534,-1.280000687,0.171665192,-0.159996033,-0.034999847,0.550003052,-0.180000305,-0.299999237,-0.299999237,-0.380001068,0.020000458,0.01864624,0.490001678,0.184999466,0.199996948,0.075000763,0.13999939,1,-0.260002136,-0.030002594,1.239990234,0.08571434,0.470001221,-0.209999084,-0.260002136,-2.055335999,0.540000916,-0.279998779,-0.299999237,0,0.379997253,-0.020000458,0.049999237,0.340000153,-0.038352966,-0.119998932,0.599998474,0.400001526,-0.209999084,0.310001373
0.299995422,0.280002594,0.959999084,1.898166656,-0.036563873,0.090000153,0.199996948,0.119999886,0.118074417,0.049999237,0.180000305,0.053333282,0.400001526,-0.239999771,0.049999237,-0.279998779,0.054210663,-0.379997253,-0.025001526,-0.010002136,-0.130001068,0.229999542,0.080001831,0.189998627,0.043334961,-0.079238892,0.200000763,-0.114999771,-0.690002441,-0.159999847,0.229999542,-4.399902344,-0.120002747,-0.090000153,1.589996338,-0.141427994,0.060001373,-0.020000458,-0.409999847,-0.606060028,0.470001221,-0.450000763,0.38999939,0.069999695,-0.100002289,-0.229999542,-0.279998779,-0.279998779,0.27804184,-0.630001068,-0.575000763,-0.260002136,0.270000458,1.270000458
-0.535003662,-1.040000916,-1.079998016,-1.135852814,-1.133457184,0.090000153,-0.199996948,0.033332825,0.213441849,1.130001068,1,0.106666565,0.420001984,-0.100000381,0.070001602,0.520000458,-0.28911972,-0.220001221,-0.090000153,0.180000305,0.409999847,-0.010002136,0.340000153,0.049999237,-0.01666832,-0.396192551,0.169998169,0.075000763,-0.080001831,0.494998932,0.169998169,-8.800048828,0.119998932,-0.060001373,1.309997559,-0.084285736,0.130001068,0.329999924,0.499998093,0.052700043,-0.370002747,0.529998779,0.5,0.330001831,-0.290000916,-0.190000534,-0.270000458,0.100002289,-0.565673828,0.880001068,0.340000153,0.020000458,0.200000763,-0.490001678
1.190002441,0.819999695,1.199996948,0.876663208,0.65813446,0.149999619,-1.050003052,0,0.208901405,-0.040000916,1.370002747,0.186664581,0.319999695,0.020000458,0.299999237,-0.130001068,0.108417511,0.009994507,-0.004999161,-0.279998779,-0.099998474,-0.009998322,-0.130001068,0.050003052,0.016666412,0.139831543,0.509998322,0.129999161,-0.220001221,-0.5,-0.279998779,-12,-0.470001221,-0.740001678,1.100006104,-0.315713882,0.229999542,0.170000076,-0.099998474,0.131752014,0.239997864,0.619998932,0.009998322,-0.020000458,0.279998779,0.059999466,0.340000153,0.470001221,-0.201343536,1.560001373,-0.009998322,0.229999542,0.430000305,0.459999084
-0.864997864,-1.280002594,-0.880001068,0.06860733,-0.374771118,-0.600000381,-1.680000305,-0.066666603,-0.22706604,-0.310001373,-1.700004578,-0.92666626,-1.299999237,-0.400000095,-0.469999313,-0.879999161,-0.117454529,-1.599998474,-0.370000839,-1.670005798,0.659999847,-1,-0.369998932,-0.479999542,-0.196666718,-0.941537857,-0.669998169,-0.574998856,-0.930000305,-0.559999466,-0.760002136,-27.40002441,-1.189998627,-0.810001373,-1.410003662,-0.455714226,-0.740001678,-0.399999619,-0.590000153,-0.948616028,-0.61000061,-0.63999939,-1.180000305,-0.990001678,-0.549999237,-0.260000229,-0.790000916,-0.36000061,0.278045654,-1.61000061,-0.475002289,-0.289997101,-0.210000992,-1.729999542
0.400001526,0.670001984,1.119998932,1.417907715,1.051189423,-0.059999466,0.080001831,-0.086667061,-0.158946037,-0.450000763,0.130004883,0.300003052,0.099998474,0.019999504,-0.059999466,-0.13999939,0.280086517,1.119995117,0.25,0.199996948,-0.150001526,0.240001678,-0.13999939,-0.200000763,0.159999847,-0.009321213,-0.200000763,0.009998322,-0.239997864,0.050001144,0.130001068,-0.400024414,-0.060001373,0.459999084,1.229995728,0.224286079,-0.369998932,-0.380001068,-0.289999008,0.263504028,0.050003052,0.25,-0.580001831,-0.710002899,0.090000153,0.090000153,-0.220001221,-0.229999542,-0.067115784,-0.529998779,-0.435001373,0.010002136,-0.040000916,0.290000916
-0.475006104,0.059997559,0,0.388782501,-0.292503357,-0.059999466,-0.540000916,0.013333321,-0.036331177,0.36000061,0.63999939,-0.060001373,0.219997406,0,0.049999237,0.550001144,0.84928894,0.25,-0.149999619,0.189994812,-0.090000153,0.490001678,-0.050001144,-0.100002289,0.079999924,0.074577332,-0.130001068,0.01499939,-0.590000153,-0.030000687,-0.159999847,-8.599975586,0.919998169,0.159999847,0.369995117,-0.388571739,0.409999847,0.159999847,-0.819999695,0.158103943,0.049995422,0.170001984,0.200000763,0.459999084,-0.180000305,-0.409999847,-1.400001526,-0.160003662,-0.057525635,1.780002594,0.375,0.439998627,0.36000061,0.559997559
-0.919998169,-1.130001068,-1.040000916,-1.532253265,-2.486289978,-0.010000229,-0.13999939,-0.046667099,0.336058617,-0.450000763,-0.190002441,0.066669464,-0.069999695,0.199999809,-0.040000916,-0.309999466,-0.198768616,-0.799995422,0,-0.25,-0.840000153,-0.459999084,0.069999695,0.240001678,-0.030000687,-0.018644333,0.370002747,0.454999924,-0.390003204,0.165000916,0.319999695,-16.60009766,0.400001526,0.479999542,-0.089996338,-0.455714226,0.560001373,0.219999313,-0.800001144,-0.764163971,-0.689994812,0.270000458,-0.020000458,-0.439998627,-0.120002747,0.11000061,-0.329998016,-0.25,-0.59444046,-0.059997559,-0.705001831,0.020000458,-0.210000992,0.569999695
0.170005798,-0.840000153,-1.279998779,-0.106723785,0.34734726,-0.059999466,-0.779998779,0.153333664,-0.245231628,0.729999542,-0.169998169,0.166667938,1.069999695,0.069999695,0.25,0.159999847,-0.966743469,1.279998779,0.100000381,-0.520004272,-0.560001373,-0.239997864,0.13999939,-0.029998779,0.069999695,0.223731995,0.069999695,-0.584999084,0.090000153,0.045000076,0.880001068,8.800048828,0.169998169,-0.099998474,4.38999939,-0.314285278,0.11000061,0.010000229,0.059999466,-0.606060028,0,0.11000061,0.060001373,0.300003052,-0.069999695,0.099998474,-0.119998932,-0.169998169,0.412273407,0.280002594,1.409999847,0.580001831,-0.159999847,1.869998932
-0.169998169,0.930000305,0.280002594,0.114345551,0.063987732,0.560001373,0.269996643,0.116666794,-0.095367432,0.670001984,-0.25,-0.013336182,-0.200000763,-0.030000687,0.069999695,0.550001144,0.153594971,0.169998169,0.245000839,0.200004578,0.11000061,1.090000153,0.140001297,0.090000153,-0.103334427,0.37288475,0.340000153,-0.004999161,0,0.065000534,0.5,3,0.079998016,-0.100002289,1.010009766,-0.131428719,0.11000061,0.200000763,0.029998779,-0.052700043,-0.730003357,-0.150001526,-0.380001068,-0.220001221,-0.409999847,0.539999008,0.299999237,0.080001831,0.527324677,0.840000153,-0.435001373,-0.230003357,-0.409999847,1.629997253
0.149993896,0.229999542,-0.099998474,-0.190582275,2.010971069,0.180000305,1.419998169,-0.179999352,0.018165588,-0.450000763,0.599998474,-0.313331604,-0.090000153,0.020000458,0.129999161,0.319999695,0.433681488,0.510002136,-0.049999237,-0.25,0.119998932,-0.369998932,0.86000061,0.119998932,0.113334656,-0.936878204,0.009998322,-0.36000061,0.029998779,-0.114999771,0.329998016,-13.59997559,-0.470001221,-0.270000458,0.319992065,0.547142982,0.229999542,0.199998856,-0.5,-0.210803986,0.330001831,0.009998322,-0.130001068,0.279998779,-0.36000061,-0.209999084,-0.040000916,-0.220001221,-0.488975525,-0.419998169,-0.104999542,0.299999237,-0.340000153,0.480003357
-0.444999695,0,-1.029998779,-0.221073151,0.301647186,0.239999771,-0.199996948,-0.019999504,0.013624191,0.060001373,0.409996033,-0.246665955,0.200000763,-0.109999657,-0.039999008,-0.029998779,0.207805634,-0.690002441,-0.180000305,0.349998474,-0.030002594,-0.130001068,-0.619998932,-0.899997711,0.066665649,-0.424158096,0.279998779,-0.055000305,-0.150001526,0.055000305,-0.279998779,-12.20007324,-0.059997559,-0.420001984,1.520004272,0.001428604,0.270000458,-0.130001068,-0.829999924,0.816864014,1.450004578,-0.329998016,0.329998016,0.549999237,-0.009998322,-0.340000153,0.450000763,0.329998016,-0.699901581,0.549999237,-0.494998932,-0.329998016,-0.129999161,0.900001526
-0.680000305,-0.819999695,-0.680000305,-0.213447571,-2.550273895,0.080001831,1.040000916,0.133333206,0.104450226,0.060001373,0.300003052,-0.026668549,0.440002441,0.130000114,0.350000381,0.040000916,0.786045074,1.620002747,0.155000687,0.88999939,0.659999847,0.459999084,0,0.519996643,0.07333374,0.713144302,0.720001221,0.25,0.479999542,-0.030000687,0,13.40002441,0.169998169,-0.149997711,0.310012817,0.067142487,1.13999939,0.180000305,0.690000534,0.395256042,0.260002136,0.090000153,0.170001984,-0.220001221,-0.200000763,0.299999237,0.149997711,0.009998322,0.728664398,-0.5,0.574996948,0.5,0.130001068,1.13999939
-1.169998169,0.049999237,-0.200000763,-0.06860733,-1.197441101,-0.289999008,-0.219993591,-0.159999847,-0.131698608,-1.099998474,-0.919998169,-0.126667023,-0.159999847,-0.300000191,-0.260000229,0.300001144,-0.225875854,0.349998474,-0.045000076,-1.010002136,0.119998932,0.369998932,-0.040000916,-0.049999237,-0.276666641,-0.396192551,-0.090000153,-0.229999542,-0.169998169,-0.175001144,0.11000061,-16,-0.039997101,-0.510002136,0.25,-0.428571701,-0.649997711,-0.089998245,-0.229999542,0,0.25,-0.020000458,-0.310001373,0,-0.279998779,-0.319999695,-0.770000458,0.169998169,0.230106354,-0.259998322,0.129997253,-0.370002747,0.609998703,-0.36000061
0.125,-0.260002136,-0.619998932,-1.143478394,-0.063983917,0.060001373,-0.580001831,0.090000153,-0.027248383,0.630001068,0.409996033,-0.006664276,-0.210002899,-0.109999657,0.060001373,-0.660001755,0.171665192,-0.829994202,-0.069999695,-0.650001526,0.520000458,0.189998627,-0.170000076,-0.439998627,0.083333969,-0.163137436,0.290000916,0.045000076,0.049999237,0.095001221,0.079998016,-1,-0.239997864,-0.209999084,1.190002441,-0.055713654,0.36000061,-0.140001297,0.090000153,0.052700043,0.919998169,-0.5,0.309997559,-0.029998779,-0.309997559,-0.5,0.220001221,0.209999084,-0.16299057,-2,0.665000916,0.599998474,0.770000458,-0.069999695
-0.11000061,0.270000458,0.840000153,-0.198204041,-0.22851944,-0.340000153,-0.430000305,-0.076666832,-0.072660446,-0.38999939,-0.089996338,-0.273334503,0.11000061,-0.150000572,-0.109998703,0.109998703,0.623416901,0.489997864,0.054998398,0.169998169,0.130001068,-0.470001221,0.069999695,-0.200000763,-0.093334198,0.191104889,0.209999084,-0.024999619,-0.099998474,0.100000381,0.039997101,10.19995117,0,-0.030002594,0.210006714,-0.674285889,-0.059997559,-0.200000763,0.490001678,0.7905159,1.539993286,-0.359996796,0.25,-0.279998779,-0.270000458,-0.119998932,0.330001831,-0.200000763,0.191753387,0.61000061,0.549999237,0.729999542,-0.5,0.199996948
-0.715003967,-1.040000916,-0.799999237,-1.56275177,-1.956123352,-0.010000229,0.349998474,-0.016666412,0.077202797,-0.569999695,-0.709999084,-0.5,-0.439998627,-0.090000153,-0.079999924,-0.140001297,0.2710495,0.25,-0.185001373,-0.510002136,-0.11000061,0.060001373,0.210000992,-0.25,0.086666107,0.316953659,-0.150001526,-0.090000153,-0.349998474,0.065000534,0.059997559,-4.199951172,-0.029998779,-0.109996796,-2.870010376,-0.095714569,-0.309997559,0.25,-0.059999466,0.289855957,-0.080001831,-0.259998322,-0.36000061,-0.61000061,0.210002899,0.130001068,0.180000305,-0.099998474,-0.402683258,-0.349998474,-0.399997711,-0.530002594,-0.270000458,-1.13999939
-0.214996338,0.38999939,0.149997711,-0.038116455,-0.996341705,-0.100000381,0.220001221,0.050000191,0.649410248,0.469997406,1.200004578,0.166664124,0.909999847,0.149999619,-0.029998779,-0.290000916,0.027107239,0.510002136,-0.01499939,0.349998474,-0.239997864,-0.420001984,-0.200000763,-0.150001526,0.079999924,0.689838409,0.069999695,0.079999924,0.430000305,0.165000916,0.319999695,4.599975586,0.759998322,0.119998932,1.039993286,0.045714378,0.369998932,0.129999161,-0.090000153,0.685112,0.240005493,0.620002747,0.209999084,0.270000458,-0.040000916,0.720001221,0.539997101,-0.299999237,0.594436646,1.330001831,-0.714996338,0.13999939,-0.029998779,1.059997559
-0.73500061,-0.630001068,-1.219997406,-1.219707489,-3.756855011,-0.299999237,0,-0.150000572,-0.249773026,-0.619998932,-0.689994812,-0.033332825,0.260002136,0.13999939,-0.109998703,0.430000305,0.659557343,0.240005493,-0.059999466,0.760002136,-0.010002136,0.409999847,0.290000916,0.170001984,-0.066665649,-0.214410782,0.159999847,0.039999008,0.13999939,0.010000229,0.240001678,13.40002441,0.090000153,0.080001831,-0.289993286,-0.592857361,-0.260002136,0.029998779,0.099998474,-0.816864014,0.680000305,0.220001221,-0.270000458,-0.170001984,0.129997253,-0.030000687,-0.239997864,-0.180000305,0.287631989,0.409999847,0.654998779,0.340000153,-0.509998322,-0.550003052
-0.680000305,-0.619998932,-0.709999084,-0.114345551,-2.175502777,0.069999695,0.930000305,0.066666603,-0.036331177,0.540000916,0.340003967,-0.120002747,0.099998474,-0.069999695,0.109998703,0.51999855,0.316223145,0.430000305,0.125,0.319999695,0.060001373,0.340000153,0.069999695,0.049999237,-0.11000061,0.25169754,0.069999695,0.085000992,0.36000061,0.229999542,0.299999237,10.80004883,-0.13999939,0.149997711,0.13999939,0.304285049,-0.349998474,0.149999619,-0.090000153,0.500659943,1,0.150001526,0.38999939,0.270000458,-0.880001068,-0.319999695,-0.530002594,-0.419998169,-0.412269592,0.169998169,1.194999695,0.75,-0.079999924,0.599998474
0.444999695,0.169998169,-0.010002136,-0.03811264,-0.274223328,-0.239999771,-0.88999939,-0.103333473,0.245231628,-0.38999939,-0.11000061,0.033332825,0.159999847,-0.150000572,0.059999466,-0.180000305,0.262016296,0.160003662,-0.319999695,0.220001221,-0.049999237,-0.230003357,-0.120000839,-0.059997559,0.030000687,-0.046611786,-0.140003204,0.045000076,0.049999237,0.050001144,0,0.800048828,0.020000458,0,0,-0.27428627,-0.040000916,-0.070001602,-0.190000534,-0.052703857,0.720001221,0.039997101,0.510002136,0.680000305,0.25,0.180000305,0.319999695,0.270000458,0.27804184,-0.670001984,0.114997864,0.059997559,-0.040000916,0.319999695
0.425003052,0.290000916,-0.129997253,0.602230072,0.594150543,0.239999771,0.539993286,0.076666832,0.313351631,0.209999084,1.459999084,0.653331757,0.599998474,0.070000648,0.26999855,1.029998779,1.129375458,0.36000061,0.174999237,0.199996948,0.009998322,0.350002289,0.289999008,0.059997559,0.220001221,-0.116527557,0.290000916,0.045000076,0.279998779,0.375,0.439998627,5.800048828,0.209999084,0.240001678,0.580001831,0.362856865,0.659999847,0.060001373,-0.030000687,0.1054039,1.11000061,1.030002594,0.730003357,1.180000305,0.38999939,-0.030000687,0.069999695,0.569999695,-0.067111969,0.899997711,-0.064998627,0.939998627,0.680000305,1.220001221
-0.604999542,-0.050003052,0.11000061,-0.632720947,-0.073127747,0.279998779,-0.010002136,0.009999275,-0.263397217,1.019996643,0.010002136,-0.173336029,0.209999084,0.079999924,-0.059999466,0.069999695,0.081314087,0.079994202,-0.024999619,-0.580001831,-0.25,0.13999939,0.329999924,0.729999542,-0.023332596,0.680519104,0.36000061,0.119998932,-0.080001831,0.420000076,0.349998474,1.800048828,0.509998322,0.290000916,3.13999939,0.294285774,-0.13999939,0.340000153,0.310001373,0.368907928,-0.509994507,0.599998474,0.859996796,0.430000305,-0.010002136,0.140001297,-0.520000458,-0.220001221,0.057525635,0.119998932,-0.529998779,-0.209999084,0.469999313,1.669998169
0.36000061,0.349998474,0.200000763,0.686084747,1.956127167,-0.040000916,0.230003357,-0.009999275,0.44505024,-0.219997406,0.470001221,0.460002899,0.579998016,-0.029999733,0.069999695,0.180000305,0.379470825,-0.099998474,0.155000687,-0.149993896,0.379997253,1.049999237,-0.130001068,0.459999084,0.170000076,0.116527557,0.709999084,0.155000687,-0.090000153,0.300001144,0.369998932,-1.200073242,0.430000305,0.299999237,-0.200012207,0.094285965,0.189998627,0.069999695,0.899999619,0.500659943,0.5,-0.219997406,0.100002289,0.25,0.599998474,0.209999084,0.490001678,0.569999695,0.450626373,0.309997559,1.069999695,0.210002899,0.270000458,0.169998169
0.409996033,0.180000305,0.38999939,0.526000977,-0.027420044,0.030000687,-0.200004578,-0.066666603,0.190735817,0.259998322,0.590003967,0.040000916,-0.440002441,0.019999504,0.149999619,0.329999924,0.108417511,0.409996033,0.075000763,0.619995117,-0.309997559,0.349998474,0.369998932,0.180000305,0.183334351,0.037288666,0.409999847,0.01499939,0.260002136,-0.174999237,0.119998932,-8.799926758,-0.029998779,-0.119998932,-0.650009155,-0.001428604,0.060001373,-0.079999924,-0.149999619,0.105400085,1.259994507,-0.530002594,0.009998322,0.010002136,0.349998474,0.020000458,0.290000916,0.510002136,-0.287631989,-0.630001068,-0.11000061,0,-0.399999619,0.050003052
-0.364997864,-0.240001678,-0.090000153,0.404029846,-0.429615021,-0.179998398,0.400001526,-0.020000458,-0.608537674,-0.719997406,-0.169998169,-0.013336182,-0.11000061,-0.059999466,-0.069999695,-0.550001144,-0.153594971,-0.099998474,0.029998779,-0.470001221,-0.220001221,0.119998932,0.150001526,0.080001831,-0.003332138,-0.675853729,0,-0.090000153,-0.25,-0.145000458,0.069999695,-2,-0.63999939,-0.159999847,-2.11000061,-0.215714455,-0.319999695,-0.129999161,-0.700000763,-0.052703857,0.480003357,0.030002594,-0.169998169,-1.130001068,-0.489997864,-0.060001373,0.059997559,-0.25,0.019176483,-0.11000061,-1.5,-0.25,-0.420000076,0.589996338
-0.025001526,-0.340000153,-0.659999847,-0.09910202,-0.411334991,0.189998627,1.349998474,0.063333511,0.336058617,0.409999847,0.530006409,0.279998779,0.759998322,-0.109999657,-0.010000229,1.030000687,0.298156738,1.330001831,0.015001297,-0.209999084,0.200000763,0.25,0.350000381,0.159999847,0.106666565,0.223731995,0.939998627,0.200000763,0.090000153,0.295000076,0.520000458,4.599975586,0.869998932,0.630001068,2.080001831,0.331428528,0.440002441,0.100000381,0.440000534,0.895915985,1,-0.450000763,0.060001373,-0.25,-0.5,0.5,0.049999237,0.229999542,0.297222137,1.180000305,0.204998016,0.400001526,0.119998932,0.470001221
-0.075000763,-0.17999649,0.040000916,0.068611145,0.502742767,-0.069999695,-1,0.050000191,-0.158946037,-0.719997406,-0.239997864,-0.240001678,-0.200000763,-0.130000114,0.069999695,-0.319999695,-0.19877243,-0.049995422,-0.075000763,0.550003052,-0.159999847,0.900001526,0.319999695,0.099998474,0.013334274,0.372886658,-0.369998932,0.150001526,0.009998322,0.044998169,-0.149997711,-7.599975586,0.290000916,0.180000305,-1.649993896,-0.005714417,-0.079998016,0.099998474,-0.760000229,0.105400085,-0.010002136,0.200000763,0.060001373,-0.359996796,0.319999695,-0.079999924,-0.280002594,0.040000916,0.239692688,0.149997711,-0.689998627,-0.259998322,0.120000839,-0.720001221
0.07000351,0.079998016,0.090000153,0.213447571,-0.063987732,0.039999008,-0.550003052,0.013333321,-0.199817657,0.099998474,0.839996338,0.433334351,0.400001526,-0.109999657,-0.009998322,0.549999237,0.433681488,0.659996033,0.11000061,-0.029998779,-0.150001526,0.069999695,0.190000534,-0.220001221,0.053333282,-0.121185303,0.180000305,-0.090000153,-0.11000061,-0.034999847,0.720001221,-8,0.279998779,0.780002594,1.11000061,-0.097143173,0.349998474,0.149999619,-0.319999695,0.131752014,1.090003967,-0.25,-0.430000305,-0.169998169,-0.210002899,0.260000229,0.220001221,0.049999237,-0.517738342,0.159999847,0.340000153,0.140003204,-0.290000916,0.199996948
0.049999237,-0.280002594,-0.550003052,-0.404029846,-0.22851944,0.299999237,0.659996033,0.076666832,0.481380463,-0.390003204,-0.030006409,0.193332672,0.059997559,-0.069999695,0.229999542,0.350000381,-0.207805634,0.079994202,0.125,-0.309997559,-0.049999237,-0.260002136,-0.009998322,-0.049999237,0.086666107,0.349580765,-0.330001831,0.530000687,0.099998474,-0.034999847,0.030002594,2.799926758,-0.129997253,0.13999939,-0.989990234,-0.142856598,0.290000916,0.119998932,-0.159999847,-0.421607971,0.009994507,0.209999084,0.029998779,0.630001068,0.599998474,0.200000763,0.259998322,0.650001526,0.441036224,0.450000763,1.095001221,0.790000916,0.710000992,0.199996948
-0.015003204,-0.150001526,-0.209999084,-0.335418701,-0.740402222,-0.079999924,0.13999939,0.033333778,-0.086284637,-0.350002289,-0.739997864,-0.180000305,-0.629997253,-0.120000362,-0.120000839,-0.399999619,-0.930606842,-1.209999084,-0.274999619,-0.11000061,-0.38999939,-0.069999695,-0.049999237,-0.13999939,0.013334274,-0.279664993,-1.069999695,-0.409999847,-0.330001831,-0.069999695,-0.450000763,-10,-0.419998169,0.079998016,-2.310012817,-0.441429138,-0.370002747,0.280000687,0.5,0.395256042,-0.759994507,-0.209999084,-0.520000458,-0.029998779,0.040000916,-0.409999847,-0.079998016,-0.119998932,-0.057525635,-0.560001373,-0.365001678,-0.469997406,-0.270000458,-0.019996643
0.345001221,0.75,0.520000458,0.282058716,0.731262207,0.159999847,-0.299995422,0.206665993,0.358764648,-0.330001831,0.239997864,0.160003662,0.150001526,-0.050000191,-0.239999771,0.470001221,1.075164795,0.38999939,0.204999924,-0.520004272,-0.069999695,0.209999084,-0.370000839,0.079998016,-0.209999084,0.074575424,0,0.045000076,-0.210002899,0.120002747,0.470001221,-1.400024414,0.169998169,0.25,1.169998169,0.037142754,0.450000763,0.680000305,1.88999939,-0.237155914,0.650001526,-0.209999084,-0.379997253,0.439998627,-0.080001831,0.159999847,-0.229999542,-0.240001678,0.402683258,1.11000061,-0.645000458,0.25,0.559999466,1.260002136
0.444999695,0.809997559,-0.230003357,0.594608307,1.380256653,-0.050001144,0.38999939,0.053333282,0.086284637,1.240001678,-0.180000305,-0.079998016,-0.009998322,-0.300000191,0.039999008,0.069999695,0.813152313,0.050003052,-0.079999924,-0.589996338,0.009998322,0.279998779,-0.259998322,-0.049999237,0.083333969,-0.130508423,-0.440002441,-0.020000458,0.149997711,-0.289999008,0.029998779,-2,-0.330001831,-0.099998474,0.929992676,0.088571548,0.180000305,-0.050001144,0.349998474,0.711460114,0.209999084,0.050003052,0.049999237,0.11000061,0.270000458,0.059999466,0.419998169,0.630001068,0.393096924,-0.479999542,0.520000458,0.299999237,0.079999924,0.199996948
-0.275001526,0.149997711,0.150001526,-0.076229095,0.292503357,0.120000839,0.449996948,0.029999733,-0.222525597,0.319999695,0.709999084,0.166664124,0.459999084,-0.089999676,0.01999855,-0.579999924,0.487888336,0.580001831,0.084999084,-0.170005798,0.099998474,0.459999084,0.25,-0.040000916,0.143331528,-0.037288666,0.369998932,0.25,0.310001373,0.059999466,0.090000153,-2.400024414,0.150001526,0.109996796,2.5,-0.239999771,0.719997406,0.340000153,0.090000153,0.500659943,0.209999084,0.460002899,-0.260002136,0.200000763,0.119998932,0.460000992,0.140003204,0.029998779,-0.134227753,0.580001831,1.074996948,0.209999084,-0.369998932,0.260002136
-1.325000763,-0.970001221,-0.900001526,-1.158721924,-1.243141174,-0.010000229,0.089996338,-0.016666412,-0.199818611,-0.459999084,-0.569999695,-0.153331757,-0.239997864,0.070000172,0.020000458,-0.459999084,-1.093235016,-1.069999695,0.090000153,-0.510002136,0.059997559,0.36000061,-0.220001221,0,0.100000381,0.027967453,0.119998932,-0.215000153,0.039997101,0.015001297,-0.049999237,12.59997559,0.020000458,0.11000061,-1.519989014,-0.315714836,-0.510002136,0.079999924,-0.189998627,-0.658763885,-1.009994507,-0.370002747,-0.369998932,-0.36000061,-0.13999939,-0.180000305,-0.310001373,-0.220001221,-0.383506775,-0.569999695,0.01499939,-0.290000916,-0.280000687,-1.409996033
0.200000763,-0.050003052,-0.529998779,-0.701328278,-1.060329437,0.159999847,0.279998779,-0.090000153,0.108992577,0.220001221,-0.040000916,-0.306667328,-0.239997864,-0.099999905,-0.199998856,0.049999237,0.090351105,0.5,-0.075000763,0.469993591,0.090000153,0.289997101,0.069999695,0.290000916,0.123332977,-0.13051033,0.739997864,0.284999847,0.11000061,0.384998322,0.459999084,9.600097656,0.040000916,0.529998779,-0.089996338,0.07857132,0.099998474,-0.059999466,0.11000061,0.579708099,0.740005493,0.080001831,0.209999084,-0.280002594,0.689998627,0.149999619,-0.080001831,0.549999237,-0.172580719,-0.229999542,0.380001068,-0.069999695,0.620000839,0.029998779
